window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
17541,scenario_normal_low_rate_seed3611.pcap,14,280.0,1191,85.0714,73.1363,1.0,0.0,1.0,0.285714,0.857143,0.333333,2,2,3,3,1.0,1.0,1.492614,1.492614,3.728316,0.569189,0.152667,4,1.985228,0.714286,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17542,scenario_normal_low_rate_seed3611.pcap,13,260.0,843,64.8462,59.332,1.0,0.0,1.0,0.307692,0.846154,0.363636,4,4,4,4,1.738149,1.573402,1.738149,1.573402,4.048665,1.054575,0.260475,6,2.315824,0.846154,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17543,scenario_normal_low_rate_seed3611.pcap,14,280.0,1165,83.2143,71.6601,1.0,0.0,1.0,0.214286,0.857143,0.25,4,3,4,3,1.689392,1.492614,1.689392,1.492614,3.767857,0.665548,0.176638,5,2.182006,0.714286,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17544,scenario_normal_low_rate_seed3611.pcap,13,260.0,1150,88.4615,75.3858,1.0,0.0,1.0,0.230769,0.923077,0.25,3,3,3,3,1.457266,1.526235,1.457266,1.526235,3.934085,1.00989,0.256703,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17545,scenario_normal_low_rate_seed3611.pcap,13,260.0,843,64.8462,59.7325,1.0,0.0,1.0,0.307692,0.846154,0.363636,4,4,4,4,1.738149,1.573402,1.738149,1.573402,3.876746,0.936263,0.241508,6,2.315824,0.846154,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17546,scenario_normal_low_rate_seed3611.pcap,11,220.0,1059,96.2727,78.6582,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.435371,1.539485,1.435371,1.539485,4.372501,0.70757,0.161823,4,1.980826,0.636364,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17547,scenario_normal_low_rate_seed3611.pcap,11,220.0,753,68.4545,62.9016,1.0,0.0,1.0,0.272727,0.818182,0.333333,4,3,4,3,1.676737,1.322179,1.676737,1.322179,4.721403,0.682773,0.144612,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17548,scenario_normal_low_rate_seed3611.pcap,13,260.0,1155,88.8462,76.686,1.0,0.0,1.0,0.230769,0.923077,0.25,3,3,3,3,1.457266,1.526235,1.457266,1.526235,4.111985,0.7106,0.172812,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17549,scenario_normal_low_rate_seed3611.pcap,14,280.0,975,69.6429,60.586,1.0,0.0,1.0,0.285714,0.857143,0.333333,4,4,4,4,1.78845,1.521641,1.78845,1.521641,3.822015,0.635179,0.16619,6,2.324863,0.785714,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17550,scenario_normal_low_rate_seed3611.pcap,14,280.0,1070,76.4286,72.9283,1.0,0.0,1.0,0.285714,0.857143,0.333333,4,4,4,4,1.521641,1.78845,1.521641,1.78845,3.80008,0.568946,0.149719,6,2.324863,0.785714,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17551,scenario_normal_low_rate_seed3611.pcap,12,240.0,1139,94.9167,81.0005,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.169442,1.104012,0.264787,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17552,scenario_normal_low_rate_seed3611.pcap,11,220.0,762,69.2727,64.9938,1.0,0.0,1.0,0.272727,0.818182,0.333333,4,3,4,3,1.676737,1.322179,1.676737,1.322179,4.428005,0.872691,0.197084,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17553,scenario_normal_low_rate_seed3611.pcap,13,260.0,1194,91.8462,80.7283,1.0,0.0,1.0,0.230769,0.923077,0.25,3,3,3,3,1.457266,1.526235,1.457266,1.526235,3.886739,0.884732,0.227628,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17554,scenario_normal_low_rate_seed3611.pcap,12,240.0,805,67.0833,63.4658,1.0,0.0,1.0,0.333333,0.833333,0.4,4,4,4,4,1.625815,1.625815,1.625815,1.625815,4.189708,1.145373,0.273378,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17555,scenario_normal_low_rate_seed3611.pcap,13,260.0,1184,91.0769,80.4941,1.0,0.0,1.0,0.153846,0.923077,0.166667,3,3,3,3,1.526235,1.457266,1.526235,1.457266,4.073997,0.815922,0.200276,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17556,scenario_normal_low_rate_seed3611.pcap,14,280.0,980,70,62.2311,1.0,0.0,1.0,0.285714,0.857143,0.333333,3,4,3,4,1.492614,1.689392,1.492614,1.689392,3.802611,0.913266,0.240168,5,2.182006,0.785714,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17557,scenario_normal_low_rate_seed3611.pcap,13,260.0,1045,80.3846,78.2339,1.0,0.0,1.0,0.307692,0.846154,0.363636,4,4,4,4,1.573402,1.738149,1.573402,1.738149,4.128496,0.907041,0.219703,6,2.315824,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17558,scenario_normal_low_rate_seed3611.pcap,13,260.0,1187,91.3077,81.7335,1.0,0.0,1.0,0.153846,0.923077,0.166667,3,3,3,3,1.526235,1.457266,1.526235,1.457266,3.81724,0.606843,0.158974,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17559,scenario_normal_low_rate_seed3611.pcap,12,240.0,812,67.6667,65.2742,1.0,0.0,1.0,0.333333,0.833333,0.4,3,3,3,4,1.459148,1.325011,1.459148,1.625815,4.400643,0.611372,0.138928,5,2.084963,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17560,scenario_normal_low_rate_seed3611.pcap,12,240.0,1165,97.0833,85.2217,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.459148,1.5,1.459148,1.5,4.281087,0.986247,0.230373,4,1.959148,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17561,scenario_normal_low_rate_seed3611.pcap,12,240.0,815,67.9167,66.0006,1.0,0.0,1.0,0.333333,0.833333,0.4,3,4,3,4,1.459148,1.625815,1.459148,1.625815,4.297191,0.715297,0.166457,5,2.084963,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17562,scenario_normal_low_rate_seed3611.pcap,12,240.0,1155,96.25,85.1803,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.459148,1.5,1.459148,1.5,4.419544,0.974789,0.220563,4,1.959148,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17563,scenario_normal_low_rate_seed3611.pcap,13,260.0,989,76.0769,69.691,1.0,0.0,1.0,0.307692,0.846154,0.363636,3,4,3,4,1.526235,1.573402,1.526235,1.573402,4.121006,0.830655,0.201566,5,2.10391,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17564,scenario_normal_low_rate_seed3611.pcap,13,260.0,1091,83.9231,83.4842,1.0,0.0,1.0,0.230769,0.846154,0.272727,4,3,4,3,1.573402,1.526235,1.573402,1.526235,3.89874,0.694486,0.178131,5,2.10391,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17565,scenario_normal_low_rate_seed3611.pcap,11,220.0,824,74.9091,57.0557,1.0,0.0,1.0,0.272727,0.909091,0.3,3,3,3,3,1.539485,1.322179,1.539485,1.322179,4.903007,0.61423,0.125276,4,1.867634,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17566,scenario_normal_low_rate_seed3611.pcap,13,260.0,902,69.3846,53.6922,1.0,0.0,1.0,0.230769,0.846154,0.272727,4,3,4,3,1.573402,1.526235,1.573402,1.526235,4.117926,1.077806,0.261735,5,2.10391,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17567,scenario_normal_low_rate_seed3611.pcap,13,260.0,995,76.5385,55.3862,1.0,0.0,1.0,0.230769,0.923077,0.25,3,3,3,3,1.457266,1.526235,1.457266,1.526235,4.047175,0.792297,0.195765,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17568,scenario_normal_low_rate_seed3611.pcap,13,260.0,739,56.8462,40.6596,1.0,0.0,1.0,0.307692,0.846154,0.363636,4,4,4,4,1.738149,1.573402,1.738149,1.573402,3.827175,0.799756,0.208968,6,2.315824,0.846154,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17569,scenario_normal_low_rate_seed3611.pcap,12,240.0,983,81.9167,59.5811,1.0,0.0,1.0,0.166667,0.916667,0.181818,2,2,3,3,1.0,1.0,1.459148,1.5,4.403808,1.238229,0.281172,4,1.959148,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17570,scenario_normal_low_rate_seed3611.pcap,9,180.0,619,68.7778,53.9543,1.0,0.0,1.0,0.222222,0.888889,0.25,2,3,2,3,0.991076,1.392147,0.991076,1.392147,5.622238,0.524879,0.093358,3,1.392147,0.777778,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17571,scenario_normal_low_rate_seed3611.pcap,11,220.0,693,63,49.0362,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,3,3,3,1.494919,1.322179,1.494919,1.322179,4.899406,1.4098,0.287749,4,1.823068,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17572,scenario_normal_low_rate_seed3611.pcap,11,220.0,936,85.0909,61.2038,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.435371,1.539485,1.435371,1.539485,4.761815,0.99371,0.208683,4,1.980826,0.636364,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17573,scenario_normal_low_rate_seed3611.pcap,12,240.0,737,61.4167,48.1603,1.0,0.0,1.0,0.333333,0.833333,0.4,4,4,4,4,1.625815,1.625815,1.625815,1.625815,4.172368,1.208975,0.289758,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17574,scenario_normal_low_rate_seed3611.pcap,11,220.0,838,76.1818,59.3707,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.539485,1.435371,1.539485,1.435371,4.702187,1.07605,0.22884,4,1.980826,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17575,scenario_normal_low_rate_seed3611.pcap,11,220.0,844,76.7273,60.3295,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.322179,1.494919,1.322179,1.494919,4.521704,0.334064,0.07388,4,1.823068,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17576,scenario_normal_low_rate_seed3611.pcap,12,240.0,858,71.5,55.1385,1.0,0.0,1.0,0.333333,0.833333,0.4,3,3,3,3,1.554585,1.280672,1.554585,1.280672,4.216021,0.572722,0.135844,4,1.855389,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17577,scenario_normal_low_rate_seed3611.pcap,12,240.0,892,74.3333,59.8196,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.280672,1.554585,1.280672,1.554585,4.449909,0.983143,0.220935,4,1.855389,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17578,scenario_normal_low_rate_seed3611.pcap,12,240.0,865,72.0833,56.0215,1.0,0.0,1.0,0.333333,0.833333,0.4,3,3,3,3,1.554585,1.280672,1.554585,1.280672,4.458644,1.08026,0.242284,4,1.855389,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17579,scenario_normal_low_rate_seed3611.pcap,11,220.0,834,75.8182,60.0103,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.322179,1.539485,1.322179,1.539485,4.766083,0.711201,0.149221,4,1.867634,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17580,scenario_normal_low_rate_seed3611.pcap,11,220.0,712,64.7273,52.843,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,4,3,4,1.322179,1.676737,1.322179,1.676737,4.819584,1.047574,0.217358,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17581,scenario_normal_low_rate_seed3611.pcap,12,240.0,1047,87.25,67.1207,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.500367,1.375979,0.305748,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17582,scenario_normal_low_rate_seed3611.pcap,12,240.0,719,59.9167,46.7091,1.0,0.0,1.0,0.333333,0.833333,0.4,4,4,4,4,1.625815,1.625815,1.625815,1.625815,4.191464,0.959113,0.228825,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17583,scenario_normal_low_rate_seed3611.pcap,12,240.0,1021,85.0833,64.8209,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.42273,0.786152,0.177753,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17584,scenario_normal_low_rate_seed3611.pcap,12,240.0,752,62.6667,51.4042,1.0,0.0,1.0,0.333333,0.833333,0.4,3,3,4,4,1.325011,1.325011,1.625815,1.625815,4.231453,0.680467,0.160812,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17585,scenario_normal_low_rate_seed3611.pcap,12,240.0,1045,87.0833,67.4061,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.54363,0.973622,0.214283,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17586,scenario_normal_low_rate_seed3611.pcap,12,240.0,767,63.9167,53.9019,1.0,0.0,1.0,0.333333,0.833333,0.4,4,4,4,4,1.625815,1.625815,1.625815,1.625815,4.51762,0.845354,0.187124,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17587,scenario_normal_low_rate_seed3611.pcap,12,240.0,1044,87,67.5167,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.213637,0.5714,0.135607,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17588,scenario_normal_low_rate_seed3611.pcap,12,240.0,749,62.4167,51.4578,1.0,0.0,1.0,0.333333,0.833333,0.4,4,4,4,4,1.625815,1.625815,1.625815,1.625815,4.458081,1.058774,0.237495,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17589,scenario_normal_low_rate_seed3611.pcap,11,220.0,841,76.4545,60.683,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.539485,1.435371,1.539485,1.435371,4.411483,0.812529,0.184185,4,1.980826,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17590,scenario_normal_low_rate_seed3611.pcap,12,240.0,928,77.3333,65.793,1.0,0.0,1.0,0.25,0.833333,0.3,4,3,4,3,1.625815,1.459148,1.625815,1.459148,4.425461,0.98986,0.223674,5,2.084963,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17591,scenario_normal_low_rate_seed3611.pcap,12,240.0,884,73.6667,59.504,1.0,0.0,1.0,0.25,0.916667,0.272727,3,3,3,3,1.5,1.459148,1.5,1.459148,4.362453,0.856044,0.19623,4,1.959148,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17592,scenario_normal_low_rate_seed3611.pcap,11,220.0,907,82.4545,70.0771,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.322179,1.494919,1.322179,1.494919,4.5609,0.74848,0.164108,4,1.823068,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17593,scenario_normal_low_rate_seed3611.pcap,11,220.0,722,65.6364,55.8672,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,3,3,3,1.494919,1.322179,1.494919,1.322179,4.524589,0.839051,0.185443,4,1.823068,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17594,scenario_normal_low_rate_seed3611.pcap,11,220.0,1012,92,71.4436,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.435371,1.539485,1.435371,1.539485,4.787898,1.213737,0.253501,4,1.980826,0.636364,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17595,scenario_normal_low_rate_seed3611.pcap,11,220.0,729,66.2727,57.1348,1.0,0.0,1.0,0.272727,0.818182,0.333333,4,3,4,3,1.676737,1.322179,1.676737,1.322179,4.678297,0.717376,0.153341,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17596,scenario_normal_low_rate_seed3611.pcap,12,240.0,871,72.5833,58.9229,1.0,0.0,1.0,0.25,0.916667,0.272727,3,3,3,3,1.5,1.459148,1.5,1.459148,4.18947,0.817544,0.195143,4,1.959148,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17597,scenario_normal_low_rate_seed3611.pcap,11,220.0,932,84.7273,73.6208,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.322179,1.494919,1.322179,1.494919,4.766202,0.64058,0.134401,4,1.823068,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17598,scenario_normal_low_rate_seed3611.pcap,10,200.0,704,70.4,61.9019,1.0,0.0,1.0,0.4,0.8,0.5,3,3,3,3,1.360964,1.360964,1.360964,1.360964,4.89733,1.121032,0.228907,4,1.721928,0.8,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17599,scenario_normal_low_rate_seed3611.pcap,12,240.0,1082,90.1667,72.9301,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.506089,0.96116,0.213302,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17600,scenario_normal_low_rate_seed3611.pcap,10,200.0,673,67.3,58.1138,1.0,0.0,1.0,0.2,0.9,0.222222,3,3,3,3,1.360964,1.360964,1.360964,1.360964,5.142689,0.768508,0.149437,4,1.721928,0.8,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17601,scenario_normal_low_rate_seed3611.pcap,10,200.0,709,70.9,63.0118,1.0,0.0,1.0,0.4,0.8,0.5,3,3,3,3,1.360964,1.360964,1.360964,1.360964,5.219777,0.981878,0.188107,4,1.721928,0.8,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17602,scenario_normal_low_rate_seed3611.pcap,11,220.0,841,76.4545,62.6279,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.539485,1.435371,1.539485,1.435371,4.572701,0.537612,0.11757,4,1.980826,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17603,scenario_normal_low_rate_seed3611.pcap,13,260.0,1004,77.2308,69.7723,1.0,0.0,1.0,0.307692,0.846154,0.363636,3,3,4,4,1.295738,1.460485,1.573402,1.738149,4.165252,0.934399,0.224332,6,2.315824,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17604,scenario_normal_low_rate_seed3611.pcap,12,240.0,1074,89.5,73.7083,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.5,1.5,1.5,1.5,4.49354,1.025783,0.22828,4,2.0,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17605,scenario_normal_low_rate_seed3611.pcap,11,220.0,750,68.1818,61.4163,1.0,0.0,1.0,0.272727,0.818182,0.333333,4,3,4,3,1.676737,1.322179,1.676737,1.322179,4.63779,0.868078,0.187175,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17606,scenario_normal_low_rate_seed3611.pcap,11,220.0,879,79.9091,67.0705,1.0,0.0,1.0,0.272727,0.909091,0.3,3,3,3,3,1.539485,1.322179,1.539485,1.322179,4.550695,0.596583,0.131097,4,1.867634,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17607,scenario_normal_low_rate_seed3611.pcap,12,240.0,983,81.9167,74.3757,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.280672,1.554585,1.280672,1.554585,4.26999,1.345834,0.315184,4,1.855389,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17608,scenario_normal_low_rate_seed3611.pcap,11,220.0,753,68.4545,62.2303,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,3,3,3,1.494919,1.322179,1.494919,1.322179,4.862213,1.238012,0.254619,4,1.823068,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17609,scenario_normal_low_rate_seed3611.pcap,12,240.0,1135,94.5833,79.1185,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.459148,1.5,1.459148,1.5,4.332911,0.919662,0.21225,4,1.959148,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17610,scenario_normal_low_rate_seed3611.pcap,11,220.0,721,65.5455,58.9628,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,4,3,4,1.322179,1.676737,1.322179,1.676737,4.816103,0.924038,0.191864,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17611,scenario_normal_low_rate_seed3611.pcap,11,220.0,875,79.5455,67.2842,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.539485,1.435371,1.539485,1.435371,4.66342,1.055712,0.226382,4,1.980826,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17612,scenario_normal_low_rate_seed3611.pcap,12,240.0,997,83.0833,76.7153,1.0,0.0,1.0,0.25,0.833333,0.3,4,3,4,3,1.625815,1.459148,1.625815,1.459148,4.371535,0.758929,0.173607,5,2.084963,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17613,scenario_normal_low_rate_seed3611.pcap,10,200.0,715,71.5,65.6769,1.0,0.0,1.0,0.3,0.9,0.333333,3,3,3,3,1.485475,1.360964,1.485475,1.360964,5.443758,1.619605,0.297516,4,1.846439,0.8,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17614,scenario_normal_low_rate_seed3611.pcap,14,280.0,1211,86.5,76.2419,1.0,0.0,1.0,0.214286,0.857143,0.25,4,3,4,3,1.689392,1.492614,1.689392,1.492614,3.811469,0.731811,0.192002,5,2.182006,0.714286,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17615,scenario_normal_low_rate_seed3611.pcap,12,240.0,932,77.6667,67.7376,1.0,0.0,1.0,0.25,0.916667,0.272727,2,2,3,3,1.0,1.0,1.5,1.459148,4.435171,0.982579,0.221543,4,1.959148,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17616,scenario_normal_low_rate_seed3611.pcap,13,260.0,1055,81.1538,77.0573,1.0,0.0,1.0,0.307692,0.846154,0.363636,2,2,4,4,0.995727,0.995727,1.573402,1.738149,4.006167,0.858906,0.214396,6,2.315824,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17617,scenario_normal_low_rate_seed3611.pcap,11,220.0,904,82.1818,71.372,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.539485,1.435371,1.539485,1.435371,4.506397,0.638465,0.14168,4,1.980826,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17618,scenario_normal_low_rate_seed3611.pcap,11,220.0,978,88.9091,82.3501,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.322179,1.494919,1.322179,1.494919,4.989004,1.080608,0.216598,4,1.823068,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17619,scenario_normal_low_rate_seed3611.pcap,11,220.0,786,71.4545,68.3738,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,3,3,3,1.494919,1.322179,1.494919,1.322179,4.512906,1.185741,0.262744,4,1.823068,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17620,scenario_normal_low_rate_seed3611.pcap,12,240.0,1157,96.4167,83.2971,1.0,0.0,1.0,0.166667,0.916667,0.181818,3,3,3,3,1.459148,1.5,1.459148,1.5,4.525553,1.456239,0.321781,4,1.959148,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17621,scenario_normal_low_rate_seed3611.pcap,12,240.0,807,67.25,63.9441,1.0,0.0,1.0,0.333333,0.833333,0.4,3,4,3,4,1.459148,1.625815,1.459148,1.625815,4.154292,0.929238,0.223681,5,2.084963,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17622,scenario_normal_low_rate_seed3611.pcap,11,220.0,1117,101.5455,85.4925,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.435371,1.539485,1.435371,1.539485,4.645395,1.005939,0.216545,4,1.980826,0.636364,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17623,scenario_normal_low_rate_seed3611.pcap,12,240.0,826,68.8333,66.6106,1.0,0.0,1.0,0.333333,0.833333,0.4,4,4,4,4,1.625815,1.625815,1.625815,1.625815,4.310456,0.853489,0.198004,6,2.251629,0.833333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17624,scenario_normal_low_rate_seed3611.pcap,13,260.0,1179,90.6923,81.1432,1.0,0.0,1.0,0.153846,0.923077,0.166667,3,3,3,3,1.526235,1.457266,1.526235,1.457266,3.887832,0.627638,0.161436,4,1.987773,0.692308,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17625,scenario_normal_low_rate_seed3611.pcap,11,220.0,778,70.7273,68.3202,1.0,0.0,1.0,0.363636,0.818182,0.444444,3,4,3,4,1.322179,1.676737,1.322179,1.676737,4.659081,0.758408,0.162781,5,2.004886,0.818182,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17626,scenario_normal_low_rate_seed3611.pcap,11,220.0,911,82.8182,73.4981,1.0,0.0,1.0,0.181818,0.909091,0.2,3,3,3,3,1.539485,1.435371,1.539485,1.435371,4.628706,0.683087,0.147576,4,1.980826,0.727273,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
17627,scenario_normal_low_rate_seed3611.pcap,12,240.0,1047,87.25,84.6336,1.0,0.0,1.0,0.25,0.833333,0.3,3,3,4,3,1.325011,1.459148,1.625815,1.459148,4.31245,0.852675,0.197724,5,2.084963,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
