window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
265,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.22605,0.060899,0.049671,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
266,demo_http_flood.pcap#syn_flood,40,800.0,2160,54,0.0,1.0,0.0,1.0,1.0,0.0,40.0,40,1,40,1,5.321928,-0.0,5.321928,-0.0,1.275918,0.153193,0.120065,40,5.321928,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
267,demo_http_flood.pcap#syn_flood,40,800.0,2160,54,0.0,1.0,0.0,1.0,1.0,0.0,40.0,40,1,40,1,5.321928,-0.0,5.321928,-0.0,1.260568,0.089256,0.070806,40,5.321928,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
268,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.188216,0.037059,0.031189,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
269,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.193244,0.030753,0.025773,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
270,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.194809,0.0552,0.0462,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
271,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.193169,0.040762,0.034163,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
272,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.1859,0.037436,0.031568,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
273,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.175784,0.049011,0.041683,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
274,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.179264,0.046357,0.03931,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
275,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.183243,0.043587,0.036837,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
276,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.180427,0.037885,0.032095,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
277,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.192023,0.037804,0.031714,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
278,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.200222,0.040691,0.033903,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
279,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.231503,0.106113,0.086165,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
280,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.205218,0.047479,0.039394,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
281,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.212388,0.115227,0.095041,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
282,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.196414,0.033041,0.027617,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
283,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.228571,0.106991,0.087085,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
284,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.188835,0.033868,0.028489,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
285,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.180212,0.040272,0.034123,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
286,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.166213,0.040277,0.034537,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
287,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.19031,0.054217,0.045549,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
288,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.182857,0.053281,0.045044,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
289,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.187285,0.040781,0.034348,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
290,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.199658,0.048983,0.040831,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
291,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.187523,0.034632,0.029163,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
292,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.184095,0.049648,0.041929,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
293,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.185025,0.050846,0.042907,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
294,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.178384,0.050959,0.043245,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
295,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.205508,0.061843,0.051301,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
296,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.22717,0.075368,0.061416,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
297,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.238549,0.069488,0.056104,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
298,demo_http_flood.pcap#syn_flood,35,700.0,1890,54,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35,1,35,1,5.129283,-0.0,5.129283,-0.0,1.432412,0.235259,0.16424,35,5.129283,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
299,demo_http_flood.pcap#syn_flood,39,780.0,2106,54,0.0,1.0,0.0,1.0,1.0,0.0,39.0,39,1,39,1,5.285402,-0.0,5.285402,-0.0,1.292793,0.097656,0.075539,39,5.285402,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
300,demo_http_flood.pcap#syn_flood,40,800.0,2160,54,0.0,1.0,0.0,1.0,1.0,0.0,40.0,40,1,40,1,5.321928,-0.0,5.321928,-0.0,1.25841,0.086701,0.068898,40,5.321928,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
301,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.208462,0.076211,0.063064,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
302,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.222426,0.066505,0.054404,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
303,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.217319,0.059678,0.049024,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
304,demo_http_flood.pcap#syn_flood,41,820.0,2214,54,0.0,1.0,0.0,1.0,1.0,0.0,41.0,41,1,41,1,5.357552,-0.0,5.357552,-0.0,1.234174,0.118482,0.096001,41,5.357552,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
305,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.189504,0.037955,0.031908,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
306,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.197367,0.051771,0.043237,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
307,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.197925,0.043968,0.036704,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
308,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.188022,0.048566,0.04088,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
309,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.19778,0.06283,0.052455,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
310,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.185735,0.052568,0.044333,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
311,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.199338,0.057761,0.048161,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
312,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.184168,0.051593,0.043569,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
313,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.184764,0.055208,0.046599,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
314,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.202072,0.074863,0.062278,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
315,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.194367,0.066376,0.055574,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
316,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.205316,0.061342,0.050893,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
317,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.17676,0.039692,0.03373,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
318,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.181404,0.04821,0.040807,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
319,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.195076,0.047393,0.039657,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
320,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.183975,0.045171,0.038152,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
321,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.191703,0.058927,0.049447,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
322,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.18498,0.062685,0.052899,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
323,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.178049,0.04076,0.034599,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
324,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.171169,0.039073,0.033362,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
325,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.176931,0.046077,0.03915,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
326,demo_http_flood.pcap#syn_flood,11,220.0,594,54,0.0,1.0,0.0,1.0,1.0,0.0,11.0,11,1,11,1,3.459432,-0.0,3.459432,-0.0,1.169014,0.04154,0.035534,11,3.459432,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
